"EA-Type"	"EA-Package"	"EA-Name"	"EA-GUID"	"EA-Parent"	"EA-Domain"	"EA-Domain-GUID"	"EA-Range"	"label"	"definition"	"usage"	"ap-label-nl"	"ap-definition-nl"	"ap-usageNote-nl"	"ap-codelist"	"external term"	"namespace"	"localname"	"type"	"domain"	"range"	"parent"	"min card"	"max card"
"Package"	""	"OSLO-Bedrijventerrein"	"{8F24DC50-30AF-472a-A095-1CBBD3538995}"	""	""	""	""	""	""	""	""	""	""	""	""	"https://data.vlaanderen.be/ns/"	"bedrijventerrein"	"http://www.w3.org/2002/07/owl#Ontology"	""	""	""	""	""
"DATATYPE"	"OSLO-Bedrijventerrein"	"FunctieWaarde"	"{885B7B4E-5AF5-455c-9C55-5A19EAF3BDC7}"	""	""	""	""	"Functie"	"Dit data type geeft weer welke functies aanwezig zijn binnen een BedrijventerreinGebruiksperceel en de overeenkomstige percentages."	""	"Functie"	"Dit data type geeft weer welke functies aanwezig zijn binnen een BedrijventerreinGebruiksperceel en de overeenkomstige percentages."	""	""	"false"	"https://data.vlaanderen.be/ns/bedrijventerrein#"	"FunctieWaarde"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"ENUMERATION"	"OSLO-Bedrijventerrein"	"Functiewaarde"	"{40CD4153-5618-4c7a-A614-19C8CDD6745E}"	""	""	""	""	""	""	""	""	"TODO"	""	""	"true"	"http://www.w3.org/2004/02/skos/core#"	"Concept"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"ENUMERATION"	"OSLO-Bedrijventerrein"	"Beperking"	"{46111BA8-F9B0-4998-B7F4-282D5574640B}"	""	""	""	""	""	""	""	""	"TODO"	""	""	"true"	"http://www.w3.org/2004/02/skos/core#"	"Concept"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"ENUMERATION"	"OSLO-Bedrijventerrein"	"Beschikbaarheid"	"{3D53F259-FB73-43bf-AD7E-99D7DBBA82E4}"	""	""	""	""	""	""	""	""	"TODO"	""	""	"true"	"http://www.w3.org/2004/02/skos/core#"	"Concept"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"ENUMERATION"	"OSLO-Bedrijventerrein"	"Bebouwing"	"{E22B2456-41BD-4c9a-BC0C-784CFFD66D0F}"	""	""	""	""	""	""	""	""	"TODO"	""	""	"true"	"http://www.w3.org/2004/02/skos/core#"	"Concept"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"DATATYPE"	"OSLO-Bedrijventerrein"	"SchorsingInfo"	"{15013E95-B4F1-4f02-8D8B-4A3C59E70B3C}"	""	""	""	""	"SchorsingInfo"	"Schorsing geeft informatie over een mogelijke schorsing van het plan."	""	"SchorsingInfo"	"Schorsing geeft informatie over een mogelijke schorsing van het plan."	""	""	"false"	"https://data.vlaanderen.be/ns/bedrijventerrein#"	"SchorsingInfo"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"DATATYPE"	"OSLO-Generiek"	"TaalString"	"{527085CB-79BC-4703-925B-A73E38A6182B}"	""	""	""	""	"TaalString"	""	""	"TaalString"	"TODO"	""	""	"true"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#"	"langString"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"DATATYPE"	"OSLO-Generiek"	"Identificator"	"{C325F3DD-C3FE-4d21-8CEE-F61AE5EA723E}"	""	""	""	""	"Identificator"	"De identificator van resource."	""	"Identificator"	"De identificator van resource."	""	""	"true"	"http://www.w3.org/ns/adms#"	"Identifier"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"CLASS"	"OSLO-Perceel"	"KadastraalPlanperceel"	"{B89F30BC-8B47-4d31-85AC-9CB971CD324E}"	"RuimtelijkeEenheid"	""	""	""	"Kadastraal Planperceel"	"Een gedeelte van het Belgische grondgebied, geografische afgebakend en geïdentificeerd door de AAPD op het kadastraal percelenplan, dat overeenstemt met het grondoppervlak van één of meerdere kadastrale patrimoniale percelen."	"Kadastraal Planperceel komt overeen met de entiteit CadastralParcel uit INSPIRE Cadastral Parcel. De identificator dat gedefinieerd kan worden voor een Kadastraal planperceel komt overeen met de CaPaKey (bijvoorbeeld 44024A0034/00B002)."	"Kadastraal Planperceel"	"Een gedeelte van het Belgische grondgebied, geografische afgebakend en geïdentificeerd door de AAPD op het kadastraal percelenplan, dat overeenstemt met het grondoppervlak van één of meerdere kadastrale patrimoniale percelen."	"Kadastraal Planperceel komt overeen met de entiteit CadastralParcel uit INSPIRE Cadastral Parcel. De identificator dat gedefinieerd kan worden voor een Kadastraal planperceel komt overeen met de CaPaKey (bijvoorbeeld 44024A0034/00B002)."	""	"true"	"https://data.vlaanderen.be/ns/perceel#"	"KadastraalPlanperceel"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://data.vlaanderen.be/ns/perceel#RuimtelijkeEenheid"	""	""
